FILE_ID,LABEL
ES1447431,A
ES1427414,B
ER1388754,E
ER1396734,E
ES1461258,A
ES1464008,F
ER1413580,B
ER1402329,B
ER1417943,B
ER1409351,D
ER1398087,E
ER1365629,E
RE1445565,C
RE1441012,A
ES1459103,A
ER1438516,C
ER1391910,B
ES1461319,A
ER1401597,E
ER1380916,E
ER1382064,A
RE1476683,A
P11526799,A
ER1419175,A
RE1453502,C
ER1397861,E
RE1454960,C
ER1430312,A
P11507800,D
ER1386754,E
ER1429276,B
SS1480387,B
ER1384181,E
ES1447322,A
P11577055,D
ER1410113,D
ER1411895,D
RE1475135,D
SS1485071,A
SS1474533,A
ES1468718,A
P21510618,A
ER1405115,E
ES1463384,A
P11498014,B
ES1445134,A
ER1393148,E
ER1408908,B
P11626320,B
ES1461500,D
ER1397581,E
ES1472578,A
P31515441,A
ER1410979,D
ER1433314,A
P11501331,A
ER1404022,E
ER1402767,E
ER1393954,B
RE1455124,C
ER1404329,E
RE1463639,C
SS1475883,B
ES1473310,C
ER1398014,E
ER1430012,B
ER1390616,E
ES1430606,B
ER1416372,D
P11514847,A
ER1395284,E
ER1424161,B
ES1473662,C
ES1472088,C
P21507331,B
ES1471550,B
ER1387897,E
RE1456317,C
ER1394858,E
P11680838,A
ES1439106,B
RE1448536,C
ES1468816,C
ER1394803,E
EP1206781,B
ER1402731,B
ER1404622,E
ES1461312,A
ER1395183,B
ES1435839,B
ER1404557,B
ER1383926,E
SS1475334,C
RE1453887,B
ES1465994,F
SS1476210,B
P11543244,D
ER1403454,B
ER1389029,E
RE1446887,C
SS1476424,C
ER1413831,B
P21498585,B
SS1478617,B
P11605480,D
P21503406,B
RE1450902,A
P11520373,A
ES1440369,B
RE1458823,A
P21557467,C
P21663545,A
P31520985,C
ER1394163,E
P11521745,B
ER1395875,E
ES1439857,B
RE1445454,C
RE1466390,C
ES1429983,B
P11516038,B
ES1446890,A
SS1485080,A
EP1206499,E
P11502949,A
P11497842,A
P21508746,B
ER1435042,B
ER1431300,A
ER1402762,E
P11563751,A
ER1389231,E
P11507541,A
RE1459056,A
P21520464,B
ER1402537,E
ES1436961,B
RE1443297,A
ER1434597,B
ES1442910,B
ES1436993,B
RE1450212,A
RE1449692,C
RE1445005,C
ER1419870,A
ER1397252,E
ER1405447,E
ER1405250,E
ER1423915,D
RE1448776,A
ES1467833,C
P11533929,A
ES1473328,A
P11505757,B
RE1476200,C
RE1445936,C
ES1469477,B
ER1383790,E
ER1398058,E
ER1405451,E
ER1386398,E
ER1398450,E
P11505323,A
ER1383843,E
ER1397311,E
ER1395358,E
ES1442925,D
RE1450977,C
SS1477001,C
ES1443638,A
ES1450860,D
ER1398952,B
P11514656,A
ES1473376,A
P31512494,A
ES1443429,B
ES1448798,B
P11542394,A
ES1418540,B
ER1389783,E
ER1405552,E
P11511560,B
RE1450239,D
ER1393739,E
ER1417589,B
ER1393487,E
ES1445860,D
P11505265,A
ER1431330,D
ER1385054,E
ES1442441,A
ES1460287,B
ER1395249,B
ER1387350,E
P21500980,A
RE1443115,B
P11501775,A
SS1481041,B
RE1445988,B
ER1415445,B
ER1430115,F
ER1406626,B
ES1440051,B
RE1452125,B
P11532556,A
SS1480787,B
P11522961,A
RE1468967,A
RE1451217,B
ER1395963,E
ER1404266,E
ES1427892,B
ER1384673,E
ER1399963,B
ER1388772,B
ER1388212,E
ER1389238,E
ES1471255,D
ER1397205,B
ER1415490,B
SS1475731,B
RE1451022,A
ER1396922,B
P21499573,A
ES1470185,D
ER1398881,E
RE1441814,A
ER1396488,B
P11538477,A
SS1476850,A
ES1446804,A
ES1446904,A
ES1460636,A
P11518199,A
RE1469516,A
P11523161,B
ER1394414,E
ES1461240,C
P31507181,A
ER1438348,C
ER1395845,E
ES1451986,D
ER1389209,E
ER1431735,B
RE1454220,A
RE1458314,B
RE1443073,B
ER1431257,C
P11524355,A
ER1402551,A
P11541878,A
ER1431950,B
P21550785,A
ES1431456,A
RE1459050,A
ER1367997,E
ER1429940,A
P11553191,A
ER1396200,B
RE1456499,B
RE1452959,A
P11579917,A
ER1377344,E
ER1384544,E
ES1458509,C
ER1397721,B
ER1398309,E
P11531019,D
SS1491258,A
RE1458095,C
ES1435286,A
SS1475947,B
ER1386531,E
RE1455108,C
ES1443547,B
ER1397983,E
EP1207209,E
SS1483118,C
ER1406036,B
RE1441481,A
P11503355,A
ER1399361,E
ES1443740,D
ER1430298,A
ES1441567,D
ES1473408,C
ES1429976,B
ER1398013,B
ES1443688,B
SS1475833,B
ER1392361,E
ER1390165,B
P11507451,C
ER1427651,B
ER1407546,A
SS1483505,A
ER1394594,E
ES1470197,D
RE1448227,C
P21507262,A
ER1390652,D
ER1396155,E
ER1433806,D
ER1405538,A
SS1485892,C
ER1397008,E
SS1490814,A
ES1468063,A
ES1446175,A
ER1389674,B
SS1479636,C
P11510274,A
P31503136,A
ER1387688,E
ER1407200,A
SS1476924,A
ES1424163,B
RE1464667,C
SS1488283,C
SS1482697,C
ER1397302,E
ER1432948,A
P21511451,A
ES1465873,D
ER1395081,E
P11577837,A
ER1440360,A
P11508436,B
P21528414,A
P11537145,D
ES1457109,C
EP1206361,E
RE1465227,A
ES1447964,A
P11629987,B
ER1420446,A
ES1464752,A
ER1389798,A
ER1427237,A
ER1420141,A
ER1397725,E
ER1385980,E
SS1484925,D
ER1388918,E
ER1387860,B
ES1421549,B
ES1473275,A
ER1405533,E
ER1397643,E
P21531882,A
ES1429923,B
P11519448,A
SS1481286,B
RE1441595,A
ES1460835,C
P11516159,A
P11604522,A
RE1443878,C
ER1398204,E
P11522996,B
ER1398052,D
P11505696,A
P11519788,A
RE1448030,B
ER1396916,D
RE1470710,D
ES1472042,C
SS1480268,C
RE1453063,B
ES1430538,B
ER1416010,D
ER1389881,E
P21563326,A
ES1425952,B
ER1383827,E
SS1484544,A
ES1427917,B
ER1420782,A
P11506691,C
ES1429925,B
ER1393946,B
SS1478430,C
ER1391410,D
ER1389602,E
ER1403675,E
ER1384835,E
ES1468537,D
SS1476838,D
RE1454688,A
SS1479724,D
ER1405331,E
ER1405631,D
ER1426573,B
ER1389595,E
ER1391415,E
SS1481132,C
RE1462519,B
RE1468883,A
ES1429372,B
ER1401670,A
RE1473977,A
ES1449563,B
ER1388950,E
RE1454056,C
RE1447990,B
ER1394220,E
ER1383928,E
ES1444983,B
ER1398276,E
ER1389248,E
ER1405319,E
SS1475193,A
ER1400207,E
ES1446892,A
P11520131,A
RE1450361,B
ER1397834,E
ER1390754,A
ER1422212,B
ER1391477,E
ER1398310,E
ER1401891,B
RE1466633,C
SS1490672,C
SS1490983,A
ES1458767,B
ER1389601,E
P21502005,D
ER1403961,E
P31507186,A
P11509487,A
ES1449349,A
RE1450065,C
RE1476692,A
RE1450739,B
ER1407983,A
SS1478692,D
ER1388969,E
RE1445912,B
ER1391219,E
SS1486985,A
ER1405555,E
RE1472910,B
RE1448601,B
ER1400024,E
P11624516,A
SS1490934,A
ES1427195,A
ER1432956,A
ER1413854,B
ER1404246,E
ES1437481,B
SS1476788,C
P21503371,A
P11541496,A
P11524332,A
ER1402340,E
RE1464362,C
SS1488456,C
ER1401544,E
ER1394345,B
ER1404556,E
ES1437242,A
ES1439130,B
ER1384681,E
ER1413163,B
SS1474277,C
ES1443334,B
ER1404715,A
ER1396091,E
RE1456128,C
ER1401986,E
ER1405755,E
ER1383810,E
P11498681,A
ER1393764,E
RE1461688,C
ER1402783,E
RE1443885,B
ER1417333,A
SS1481034,A
ER1391350,E
SS1486364,D
ES1421695,D
SS1476559,A
ER1405162,B
ER1398888,E
P11525747,A
RE1465056,C
ER1397304,D
RE1468251,A
P11531880,A
SS1474278,C
P31516124,A
ER1392743,E
P11508725,C
P21508075,B
RE1455000,C
RE1464365,B
ER1404590,E
ES1446885,A
ER1398247,E
ES1444750,A
SS1496828,C
ER1434720,D
P31498605,A
ER1400204,E
ES1444724,C
P21498853,A
ES1454396,A
ES1449432,A
ES1430688,A
RE1456152,C
RE1471842,A
SS1475277,B
ER1408860,A
RE1441076,A
ES1427932,A
ER1392122,B
RE1453094,B
ER1390345,B
RE1451937,C
ES1433893,B
ES1436036,C
ES1434802,B
ER1429929,A
ER1439228,A
ER1383812,E
P21509300,A
P11522981,B
RE1471804,C
RE1449449,C
P11577091,A
ER1394751,E
P11524049,C
SS1476718,A
ER1391100,E
ER1378155,B
RE1460683,D
ER1389967,B
RE1451321,B
P11531562,C
RE1450803,B
RE1450225,A
ER1431282,A
SS1476107,B
P11518227,B
ER1368425,E
ES1461298,A
RE1449040,C
ES1447420,A
ES1446907,A
ER1397853,E
ER1402557,E
P11513750,A
P11551257,A
ES1468462,B
RE1480680,A
SS1483980,B
P11549622,A
ER1394165,E
P11505061,B
ER1398852,E
P11506001,A
RE1461543,C
ER1431872,D
ES1472185,A
P11520120,A
ER1392978,B
ER1390198,E
ER1396828,E
RE1468356,C
P11503087,A
P11498953,A
P11528106,A
ER1394905,E
RE1450348,A
ES1438027,B
RE1443883,C
P21650949,B
ER1401253,E
RE1447247,B
ER1385079,E
ER1439142,A
ER1382788,E
ES1443911,B
P11545039,C
ER1408976,B
ER1396333,E
RE1448855,B
SS1476913,A
ER1381941,E
P11530225,B
ER1398792,E
ER1395648,E
RE1454210,C
ER1395434,E
SS1476195,C
ES1466120,B
ER1391743,D
ER1396030,E
ER1399271,E
ES1461098,A
ER1391660,E
RE1453297,B
P11742279,A
P11569961,D
RE1446796,A
ER1429395,C
ER1390673,E
P11514602,B
P11506909,A
ES1458916,F
ER1396931,A
ES1445181,B
ER1438617,B
P11512678,B
ER1398898,E
ER1402364,E
SS1479388,B
RE1447141,C
ER1405266,E
RE1465414,B
ER1424212,B
P21564141,A
ER1393224,B
P21558164,D
ES1437356,A
SS1477794,D
ES1429128,D
ES1473344,A
ER1404324,E
SS1481290,C
ES1440926,A
ES1457216,B
RE1446221,A
P11508139,C
P11507199,D
P21498475,A
ER1395227,E
RE1450517,B
ES1466974,C
SS1474033,C
ER1430500,B
ER1383778,E
ES1454913,D
ES1449068,D
ER1388971,E
ER1430296,A
ER1421087,A
P21500706,A
RE1446832,D
SS1477016,B
ER1391556,B
ER1396655,E
ES1471860,D
ER1385251,E
ER1396128,A
ER1395580,E
ES1458267,B
ER1394049,B
ER1399521,E
ES1458740,B
ER1429978,B
ER1394431,B
ES1448991,D
P11516906,B
P11510319,A
ES1430568,B
RE1474060,D
RE1468968,A
P21501600,A
ER1394048,E
ER1391739,E
P11552384,A
ER1402770,E
ES1441950,B
ER1425438,D
P21680395,A
ER1403718,E
ER1426502,D
ER1402201,E
ES1472946,A
P11520387,A
RE1478709,A
ER1397246,E
ER1398823,B
ER1398015,E
SS1479566,A
RE1446644,C
SS1497442,A
RE1466613,C
ES1472813,B
ER1391572,E
P11530713,B
ER1397340,E
ER1389226,E
ER1432619,D
ES1466200,D
ES1453380,B
P11505829,A
ES1461388,A
ER1385289,E
RE1466085,A
RE1448494,C
ER1388759,E
ER1327765,E
SS1475021,C
P21555388,B
ER1398270,E
ER1395922,A
ES1473260,A
P11676330,A
RE1454018,C
ER1395801,E
ER1397991,E
ER1417552,B
ER1396560,B
ER1404668,E
SS1479518,C
RE1450048,C
P21758526,B
ER1405668,E
ES1472170,C
ES1443382,B
P21510931,B
SS1474831,B
ER1425238,A
ER1389144,B
ER1401429,E
ER1397499,B
ER1391982,B
ER1405313,E
P11537733,A
ER1423399,D
ER1438409,B
P11499038,A
ER1403315,E
ER1397409,B
ER1439060,C
RE1449739,C
ER1438324,B
P31504490,A
ES1444034,B
ES1429344,B
ER1393459,E
ER1412629,A
RE1452256,F
ES1435228,B
ES1445128,D
P11553541,A
RE1464547,C
ES1448753,B
ER1412155,B
RE1459432,B
ER1409886,B
RE1460816,D
ER1380134,E
P21515119,B
ER1434046,D
P31538744,A
ER1398992,E
ER1425963,A
ER1388945,E
ER1403110,E
ER1375353,E
P21502195,A
ER1434144,B
ER1409278,A
SS1476223,B
RE1444968,D
ER1396158,E
ES1461076,A
ER1398446,E
P11618174,A
ER1404751,E
SS1490485,A
RE1449816,C
ER1395272,E
P11508801,A
ER1388907,E
ER1388593,E
ER1393647,E
P11595536,A
ES1431893,B
ER1429741,A
ER1389169,B
RE1475529,A
RE1454932,B
ER1432787,D
ER1397974,E
SS1486960,C
RE1448545,F
ER1395948,E
ES1428870,B
P11502398,D
ES1426518,D
SS1475138,C
ER1391002,B
RE1476825,A
ER1415154,D
P21497972,A
ES1440592,B
ES1468391,D
ER1402567,E
RE1446820,C
ER1401929,E
ER1406142,D
RE1440916,C
ER1402104,E
ER1424076,D
SS1496622,A
P11528084,B
ER1383819,E
ER1374310,E
SS1496502,A
SS1484992,B
ER1421716,D
ER1415375,B
SS1493770,A
SS1486867,A
ES1458578,A
SS1488502,B
RE1476315,A
P11579059,A
ER1419670,A
SS1480380,C
RE1450577,C
ER1391366,E
ER1393654,B
ES1435192,B
ES1458278,B
RE1455178,A
RE1449685,B
P31497887,A
SS1477342,C
ER1397716,D
ER1401620,E
ER1396564,E
ER1417618,A
SS1479406,C
ES1439936,B
ES1441614,B
SS1486743,C
ER1404647,E
RE1450528,A
SS1475216,B
ER1383823,E
ER1395296,E
ER1382250,E
ER1423148,D
ER1426684,B
ES1459816,B
ES1472879,A
ER1419976,B
P11516180,A
ER1399090,B
ER1385296,E
RE1449979,B
ER1425675,B
ER1425968,A
RE1445244,B
ER1403817,E
RE1458403,C
ER1405527,E
P11502714,A
RE1440829,C
SS1478475,B
ES1437367,A
RE1447283,B
ER1401177,E
ER1440083,C
ER1391630,E
ES1473343,A
ER1390428,B
RE1465802,A
ES1430653,A
ER1404742,E
ES1426207,B
ES1461060,A
P11517235,B
RE1444467,B
P21503032,A
SS1476444,B
P11564116,A
ER1434034,D
RE1453885,B
ER1411625,B
ER1388764,E
ER1389682,A
ER1374090,E
ER1388185,E
SS1495997,A
ER1405414,E
ER1396825,B
ER1389669,D
ER1396556,E
ER1378120,E
ER1418357,C
ER1418669,A
P11498840,A
ES1429758,B
ES1445600,B
ER1428454,A
RE1452537,A
ER1395409,E
ES1465233,C
SS1476740,B
ER1385229,E
SS1482386,C
ES1443419,B
ER1395363,B
RE1451369,D
ER1412195,B
ES1469665,B
SS1481700,C
SS1496235,A
ER1381268,E
ER1390279,E
ES1457093,B
ER1402473,B
ER1398122,E
RE1445444,C
RE1465235,A
ER1392768,E
RE1471030,A
ER1394102,E
RE1446414,C
P21512579,B
RE1441431,F
ER1403771,E
ES1424860,B
RE1454228,B
ES1436665,B
ER1399193,E
ER1403126,B
ER1408543,B
RE1450210,A
ER1396472,E
ER1419108,B
ER1408569,A
RE1449096,A
ER1437374,D
ER1399611,E
RE1460254,C
RE1477143,A
ER1391358,B
SS1475011,B
ES1448537,B
ES1473296,A
ER1397878,E
ER1390879,B
ER1401730,E
ES1434980,A
P11543651,A
RE1448939,B
ES1438432,B
RE1451347,C
ES1439742,B
RE1473966,A
RE1453744,B
ES1473298,A
ER1395371,A
ER1434051,D
ES1446894,A
RE1444236,C
ER1401724,E
ER1394837,E
P31506077,A
ER1390327,E
ER1395618,E
RE1455983,C
SS1494892,A
ER1418270,D
RE1466160,A
ER1414953,B
P31502455,A
ER1385293,E
ES1460867,D
ER1399162,E
ER1376072,E
RE1441470,B
RE1466651,C
RE1474943,A
SS1476766,A
SS1473724,C
ES1448300,A
RE1459423,B
ER1398784,B
ER1385214,E
P11665491,B
ES1473663,A
SS1497452,A
P21598103,A
ER1390582,E
ER1420060,A
ER1390887,B
P21543368,D
RE1453674,B
P21576580,A
P11515565,A
ER1384177,D
ER1382388,E
RE1476620,C
ER1398286,E
SS1483440,C
ER1345700,E
P11598357,A
ER1391980,A
SS1481103,B
P21498548,A
P11515453,B
SS1476250,B
RE1452965,B
ER1413538,B
ER1392308,B
ER1420855,A
ES1440836,B
ES1459436,A
SS1493384,D
ER1395376,A
ES1431799,B
ER1395569,E
ES1473246,A
SS1476987,C
ER1399593,B
ER1404997,B
SS1479309,C
ER1398319,E
P11533692,A
ER1410722,B
ER1379720,E
P21513371,A
ER1386916,B
ER1393961,E
ER1402983,E
ES1464234,C
ER1394649,E
ER1398300,E
SS1476460,C
RE1446548,C
SS1478592,B
ER1384614,E
SS1475215,A
ER1399268,B
ER1389163,E
ES1443151,A
ES1439530,B
ER1401612,E
ES1461690,A
ES1463067,C
ER1412419,D
ES1443208,B
ER1388294,B
P21511593,A
P11527985,D
ER1401649,E
ES1472941,A
RE1459419,B
ES1430463,B
RE1480068,A
P11499095,B
ES1430789,B
SS1491030,A
ER1407854,F
ER1405321,E
P21500296,A
ER1397183,B
ER1417147,A
RE1450522,A
ER1433145,A
ER1392726,E
ER1416360,D
P21532865,A
ES1471992,A
RE1461771,C
ES1430252,B
ER1382150,E
ES1443458,D
SS1485724,C
ER1426991,B
ER1398813,E
P11501889,A
RE1460521,A
ES1433581,B
SS1494052,B
ER1389295,E
ER1403814,B
RE1445384,C
ER1377715,E
SS1479715,C
RE1445218,C
ES1461527,B
RE1468988,A
P21537450,B
ES1473292,A
SS1479414,C
ER1384649,E
ES1436284,A
ER1395788,E
ES1445207,B
ER1404486,E
ER1406167,A
ER1399020,B
ES1433822,B
P11543762,A
ER1421996,A
ER1387632,D
ER1389968,E
ER1421567,B
RE1462438,C
P11519142,B
RE1458601,A
ER1388056,D
P11625264,A
ER1391231,C
SS1486748,B
SS1481075,A
RE1452973,B
ER1390207,E
P11511911,A
ER1433714,C
RE1447311,B
ER1420796,A
ES1448218,A
ER1386493,E
ER1398096,E
ER1376178,E
ES1441305,B
ER1393197,E
RE1445782,A
ER1369590,E
RE1455554,C
RE1445243,B
RE1457325,C
ER1391604,B
ER1402130,B
P21625360,B
ES1468647,D
SS1475732,B
ER1398982,E
ER1386402,E
ER1370267,E
ER1421995,A
RE1449088,A
P21575135,B
ES1471968,A
RE1462907,C
ER1417575,B
ER1439729,D
P11508134,A
P21520377,A
ER1403768,E
ES1471991,A
RE1453460,D
SS1484261,D
ER1390914,A
P11516164,C
RE1446752,B
ER1437201,D
ER1379561,A
ES1448792,A
ER1403257,E
SS1482319,C
P21505780,B
ER1404597,D
ER1405528,E
ER1382985,E
RE1453827,A
SS1480921,C
ER1384060,E
P11516223,A
ES1430530,D
RE1452350,C
RE1465210,A
ER1387730,B
RE1455008,C
ES1447024,A
RE1446246,A
P21516355,B
RE1466167,A
ES1432363,B
ER1411153,B
ER1388071,E
ES1430542,B
SS1476911,A
ER1437459,B
RE1448206,C
ER1395493,E
ER1392737,E
P11516340,D
RE1465149,C
P21581962,A
ER1391858,B
SS1488513,C
P11543329,D
RE1455103,D
ER1395061,E
RE1480719,A
ER1398055,E
RE1441388,C
P21543577,A
ER1378221,E
RE1449651,B
P11512974,D
ER1396536,E
ER1405191,E
ES1431488,B
ES1432456,B
ES1427733,D
P11532638,A
ER1400809,E
ER1376069,E
ER1384574,E
ER1429884,D
ER1405192,E
ER1395727,E
RE1472075,C
ER1407607,B
RE1450002,B
RE1464246,C
RE1442287,C
ER1421164,B
ER1432026,F
RE1451662,C
ES1438066,A
ER1389240,E
ER1412684,B
P21761022,A
ER1433983,C
ER1395232,E
ES1442988,D
ER1421699,D
ER1397624,E
ER1399194,E
ER1432002,A
P11514723,D
P21537504,A
ER1426796,B
ER1405445,B
ES1447834,A
SS1476664,C
ES1414042,A
RE1460437,C
ER1416977,B
ER1405381,B
ER1433993,A
ES1471784,A
ER1388674,B
ES1445643,B
ER1368993,E
RE1468301,C
ES1457116,D
P11578397,B
ES1430784,D
SS1488802,C
ER1396327,E
SS1485541,C
ER1436929,A
RE1451510,A
ER1410902,D
SS1482384,C
P11643504,D
SS1477688,A
SS1477633,A
ER1399853,E
ER1394542,E
RE1442684,A
ER1395784,B
ER1396566,B
SS1483303,C
ES1439799,B
ER1379244,E
ES1448901,A
ER1396967,E
ER1404925,E
P11591336,A
ER1398745,E
P11504072,A
RE1445628,C
ER1383553,E
ER1375124,E
EP1206908,E
ER1403907,B
ER1435540,B
P11502568,A
SS1482094,C
ER1382389,E
P31516106,A
ES1430451,B
RE1466290,B
ES1469646,B
ER1404339,E
ER1417114,A
P21509291,A
ER1402128,E
ER1389347,E
ER1389067,E
SS1475882,A
RE1453805,B
ER1398393,A
P11515469,B
RE1460493,C
P21535016,A
ES1466144,D
SS1494668,C
ER1398478,E
SS1475595,B
ER1395190,E
RE1465602,B
ER1436563,D
ER1403790,E
SS1476321,C
ER1385108,E
ER1397883,E
RE1465558,C
RE1443348,B
ES1445443,A
ES1473485,A
ER1411719,D
P11498164,A
ER1390340,E
P11543694,A
ER1395475,E
P11520038,C
ES1454493,C
ER1403003,D
SS1481277,B
ER1404719,A
ER1402069,E
ES1459272,B
ER1422144,A
ER1403412,E
ER1389719,E
ER1396492,E
ES1467240,D
SS1479837,B
RE1453498,C
RE1443512,B
ER1412016,B
ES1433795,B
ER1440335,C
P11503307,B
RE1475907,B
ES1464742,C
ER1389351,E
RE1453574,C
ER1384873,E
SS1486984,A
ER1389022,E
ER1383837,E
ER1417644,A
RE1450424,C
RE1476353,A
ES1425433,B
ER1405262,E
ES1468765,C
ES1428421,B
RE1459486,C
ER1384995,E
P11505692,A
P11537705,A
SS1487236,B
P31503192,A
ES1462254,F
ER1391779,E
RE1461867,A
ES1466297,A
ER1437565,D
ES1450254,B
ES1443299,B
ER1393127,B
P11530675,B
ER1397992,B
P11513178,A
ES1468229,B
ER1399553,B
ES1464460,D
RE1446218,A
SS1476934,A
P21503853,A
SS1483396,D
ES1436381,B
ER1404823,E
P21535157,A
RE1456640,C
ES1472177,A
RE1472766,C
ER1385093,E
ER1410412,A
ER1400488,E
SS1481511,A
ES1439580,D
SS1488436,A
RE1442009,C
ES1446881,A
RE1450764,B
ES1415722,A
RE1451657,B
ES1435060,B
P11540335,A
ES1430060,B
ER1379829,E
SS1476233,A
ER1389883,E
ES1442438,B
ES1425934,B
SS1489210,D
P11524946,C
ER1405678,E
ER1384785,E
ER1423050,D
ES1429907,B
RE1468958,A
ER1375766,E
ER1392908,E
RE1448752,A
ER1412150,B
RE1462568,A
ER1402486,E
ES1459459,A
P11516437,C
ES1472986,D
RE1452434,C
ES1455606,F
P21498983,A
SS1497444,A
ER1406165,A
ER1375959,E
ER1403021,E
ER1429609,B
ER1388707,E
RE1470537,A
ER1396425,E
P11724695,A
ER1403496,A
ES1447968,A
P11538519,A
ES1458087,B
ER1397343,E
ER1390683,B
ER1421053,B
RE1445788,F
SS1474818,B
ER1401716,D
ER1432979,A
SS1482205,B
ER1384613,E
P11557941,A
P11503575,A
ER1398050,E
ER1410322,B
ES1447761,A
SS1481395,C
RE1454099,B
P21500428,A
ER1395250,E
P11503493,A
ER1400390,E
ER1383464,E
SS1479511,A
SS1473863,C
ER1420794,A
ES1461257,A
ES1449739,B
ES1467301,C
ER1422404,A
ER1423132,B
ER1394555,B
ER1411970,A
P11541684,A
ER1407888,B
ER1423359,A
ES1458224,B
SS1475190,B
ER1403782,E
ER1405465,E
ER1389636,E
ER1392181,E
RE1477099,B
SS1476293,A
ES1468989,A
ER1393953,E
ER1401992,A
P11512477,A
ES1470617,D
ER1410369,A
ER1400527,A
ER1404036,B
P11530730,D
RE1479497,A
ER1426829,B
P11567339,C
ES1466783,C
ER1390002,E
RE1459533,C
P31506098,A
ES1459971,B
P21514117,B
ER1382307,E
ES1450012,A
RE1479841,C
RE1451143,B
ER1403895,E
RE1460911,A
RE1463927,A
ER1394829,E
ER1403234,E
ER1401690,E
ER1433396,B
ER1384624,E
ER1388783,E
ES1430509,B
P11506790,A
ER1398306,E
ER1402477,E
ER1411496,B
ES1465869,C
ER1402751,E
ER1403611,E
ER1402063,E
ER1396094,E
RE1452896,B
RE1479850,B
RE1449475,B
P11508164,A
SS1488466,C
ER1404797,E
RE1452342,C
ER1433177,D
P31498070,B
ER1387467,E
ER1411286,A
ER1417405,A
RE1480494,C
RE1446411,C
ER1397207,B
ER1412360,A
ER1429682,B
RE1453587,B
P11513950,A
ER1430300,A
ER1393351,E
P21509298,A
ES1427914,B
ER1393850,B
RE1449158,B
SS1481293,C
SS1480089,C
ER1392931,E
SS1482203,A
ER1402368,E
EP1206360,A
ER1397433,E
ER1394558,B
ER1397070,E
ER1399944,E
ER1399670,E
SS1487242,B
ER1425973,A
ES1458166,A
ER1388893,E
P11537736,A
ER1396581,E
ER1429022,C
RE1464464,B
ES1447859,A
ES1463631,B
ER1395894,E
RE1472870,B
ER1402821,E
RE1478451,B
ER1395462,E
ER1361902,E
P11507425,A
ER1391482,E
ER1414043,B
RE1460235,C
SS1473742,A
ER1411748,D
SS1474287,C
RE1460245,B
P31512635,A
ER1383839,E
ER1415838,B
ER1404364,E
ER1400782,E
ER1422466,D
P11527132,C
RE1457184,B
ER1399947,B
ER1403229,E
ER1402349,E
P11597158,A
ER1429898,A
ES1434389,D
SS1473856,C
P11502619,A
ER1434916,B
ER1431302,C
ER1406210,B
ES1450968,D
ER1431978,D
RE1441583,B
RE1475132,D
ES1463816,C
SS1479433,C
ES1430678,B
ER1427428,B
ES1473355,A
P21551852,A
RE1475535,A
SS1476308,B
ER1413860,A
ER1402722,E
ER1396048,E
ER1394491,E
ER1389034,E
RE1443049,A
RE1452816,B
ER1395685,E
ES1439286,B
ER1372284,E
P11516436,C
ER1397882,E
P11498655,A
ES1457900,D
ER1389864,E
RE1453668,B
ES1420658,B
SS1493077,B
ER1387624,A
P11621634,A
P11509226,A
ES1461021,A
P11512677,A
SS1485161,D
ER1407588,D
ER1395925,E
ES1446263,D
RE1452677,C
P11513243,C
ER1420026,B
ES1464646,B
RE1453534,C
ER1402303,E
ES1468865,D
RE1468929,A
ER1399406,E
ER1398150,B
ER1429671,B
ER1397310,E
ER1402463,E
ER1383847,E
ER1327768,E
ER1395579,E
P31513760,D
ER1392999,B
ES1461495,D
P11518087,A
RE1460646,A
ER1402131,E
ER1401834,E
RE1447884,B
ER1400195,E
RE1443317,C
ES1446731,D
ER1389061,E
ER1403195,A
RE1450459,A
SS1489195,C
ER1409837,A
ER1400705,E
ER1396329,E
RE1449598,C
ES1459548,B
RE1447999,B
ER1419100,A
ER1409200,B
ER1385439,E
ER1404479,B
SS1495144,C
P21500341,A
ER1404142,E
ER1397316,E
ES1472167,A
RE1448419,B
P21511412,A
ER1433734,D
SS1493794,C
ER1390769,E
ER1403579,D
ER1401680,E
ER1396192,E
ES1473278,A
ES1439815,B
SS1476756,A
ER1390614,E
ER1395810,E
RE1462354,B
ER1413088,A
SS1477331,C
ER1421091,A
ER1389064,E
SS1481253,B
P11524899,A
ER1433220,B
ER1394687,E
RE1459473,C
ER1396793,B
P21569084,A
ES1473435,C
ES1444642,B
P11662705,A
RE1463120,C
ES1447179,B
ER1396234,E
ER1404373,E
ES1460852,B
P11516389,D
P11511835,A
RE1445592,A
ER1376483,E
ER1395438,E
ES1465038,B
ER1384386,E
ER1377334,B
SS1496893,A
ER1390890,B
ER1399187,E
ER1389065,E
P11506903,B
RE1468942,D
ER1397231,E
ES1420136,A
P21532052,A
RE1470234,C
ER1428589,B
ES1452636,D
SS1479644,C
ER1389908,B
ES1437523,B
P21498845,B
P11513924,A
P11501375,A
ER1417923,A
P11502609,A
ES1436244,B
ER1421560,D
ER1423997,B
ER1437935,B
ES1430694,B
ER1393754,E
ES1468931,D
ER1370330,E
ER1403819,E
RE1460238,B
SS1474406,C
ES1428323,B
P21503126,B
ER1385039,E
P11532958,A
ER1397150,E
ES1428921,B
ER1404284,A
ES1433048,B
ES1461261,A
P21525933,A
P31498277,B
ES1459046,B
RE1480889,A
RE1455805,A
ER1404458,B
P11516963,C
ER1405044,E
ER1384623,E
RE1479806,A
RE1447916,B
ER1393824,B
RE1443611,B
RE1445641,C
